관리번호,수목명,수목구분,수목유형,식재일,관리기관전화번호,관리기관명,데이터기준일자,도로명,도로종류,도로시작점,도로종료점,수목위치,수목위도,수목경도,도로명주소,지번주소,행정동,흉고직경,근원직경,식재간격,수령,도로폭,보도폭,보호덮개,보호틀,보호틀파손여부,뿌리융기여부,통기,지장물1,지장물2,수목전경사진,보호덮개사진
06-제기로-가-0022,양버즘나무,가로수,교목,1989-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,제기로,특별시도,서울특별시 동대문구 제기동 142-22,서울특별시 동대문구 전농동 620-67,제기로40 앞,37.5864878,127.0375179,,서울특별시 동대문구 제기동 856,제기동,0.45,0.51,5.7,38,25,1.5,주철,사각형,N,N,N,전깃줄,,01-06-제기로-가-0022-001.jpg,01-06-제기로-가-0022-002.jpg
06-장안벚꽃로-가-0206,회화나무,가로수,교목,1971-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,장안지하차도,37.58066559,127.0755234,,서울특별시 동대문구 장안동 473-1,장안2동,0.25,0.29,5.5,56,20,2,주철,사각형,N,N,N,,,01-06-장안벚꽃로-가-0206-001.jpg,01-06-장안벚꽃로-가-0206-002.jpg
06-홍릉로-가-0184,느티나무,가로수,교목,1988-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,IBK기업은행 앞,37.580452,127.0447968,,서울특별시 동대문구 청량리동 819,청량리동,0.32,0.41,4,40,23,5.2|6.7,기타,사각형,N,N,N,,,01-06-홍릉로-가-0184-001.jpg,01-06-홍릉로-가-0184-002.jpg
06-왕산로-가-0245,느티나무,가로수,교목,2000-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,왕산로,특별시도,서울특별시 동대문구 신설동 131-50,서울특별시 동대문구 휘경동 343-23,대우아이빌아파트 101동 앞,37.57721212,127.029186,서울특별시 동대문구 왕산로 52,서울특별시 동대문구 용두동 236-1,용신동,0.22,0.26,4,27,35,1.8,주철,말발굽형,N,N,N,가로등,건물,01-06-왕산로-가-0245-001.jpg,01-06-왕산로-가-0245-002.jpg
06-이문로-가-0107,양버즘나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,이문로,특별시도,서울특별시 동대문구 회기동 66-1,서울특별시 동대문구 이문동 247-1,이문동우체국,37.5984479,127.0614013,,서울특별시 동대문구 이문동 292-261,이문1동,0.35,0.4,3,30,29,1.8,주철,사각형,N,N,N,전신주,전깃줄,01-06-이문로-가-0107-001.jpg,01-06-이문로-가-0107-002.jpg
06-한천로14길-가-0036,양버즘나무,가로수,교목,1991-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로14길,특별시도,서울특별시 동대문구 장안동 192-73,서울특별시 동대문구 장안동 376-3,조흥빌딩,37.5666882,127.0660428,,서울특별시 동대문구 장안동 471-2,장안1동,0.43,0.53,14.2,36,15,1.5,,말발굽형,N,Y,N,전깃줄,,01-06-한천로14길-가-0036-001.jpg,01-06-한천로14길-가-0036-002.jpg
06-장한로12길-가-0065,양버즘나무,가로수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,장한로12길,특별시도,서울특별시 동대문구 장안동 436-1,서울특별시 동대문구 장안동 577,신부파스카아파트 앞,37.5652541,127.0698566,,서울특별시 동대문구 장안동 471-1,장안1동,0.39,0.49,9,33,15,3,,사각형,N,N,N,전깃줄,,01-06-장한로12길-가-0065-001.jpg,01-06-장한로12길-가-0065-002.jpg
06-회기로-가-0191,은행나무,가로수,교목,1988-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,회기로,특별시도,서울특별시 동대문구 제기동 1149-16,서울특별시 동대문구 휘경동 183-144,두꺼비왕식자재마트 앞,37.5898937,127.0566267,,서울특별시 동대문구 휘경동 319-42,휘경1동,0.31,0.39,8,39,20,1.3,압연강판,사각형,N,N,N,,,01-06-회기로-가-0191-001.jpg,01-06-회기로-가-0191-002.jpg
06-회기로-가-0270,은행나무,가로수,교목,1971-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,회기로,특별시도,서울특별시 동대문구 제기동 1149-16,서울특별시 동대문구 휘경동 183-144,아크원룸텔 앞,37.59152222,127.0503845,,서울특별시 동대문구 회기동 60-1,회기동,0.45,0.56,6,57,20,1,,사각형,N,N,N,가로등,전깃줄,01-06-회기로-가-0270-001.jpg,01-06-회기로-가-0270-002.jpg
06-서울시립대로-가-0128,은행나무,가로수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,서울시립대로,특별시도,서울특별시 동대문구 답십리동 464-1,서울특별시 동대문구 전농동 152-11,마루한,37.582826,127.052969,,서울특별시 동대문구 전농동 124-19,전농1동,0.39,0.46,5,49,25,1.7,주철,사각형,N,N,N,전신주,가로등,01-06-서울시립대로-가-0128-001.jpg,01-06-서울시립대로-가-0128-002.jpg
06-장안벚꽃로-가-0118,양버즘나무,가로수,교목,1986-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,현대홈타운놀이터 앞,37.5706916,127.0764131,,서울특별시 동대문구 장안동 473-5,장안1동,0.49,0.59,8,41,20,1.5,기타,사각형,N,Y,N,,,01-06-장안벚꽃로-가-0118-001.jpg,01-06-장안벚꽃로-가-0118-002.jpg
06-신이문로-가-0070,은행나무,가로수,교목,2013-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,신이문로,특별시도,서울특별시 동대문구 이문동 256-371,서울특별시 동대문구 이문동 217-8,진성각,37.6029194,127.0624592,,서울특별시 동대문구 이문동 255-223,이문2동,0.11,0.17,22,14,15,1,압연강판,사각형,N,N,N,전깃줄,,01-06-신이문로-가-0070-001.jpg,01-06-신이문로-가-0070-002.jpg
06-외대역동로-가-0020,양버즘나무,가로수,교목,1983-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,외대역동로,특별시도,서울특별시 동대문구 휘경동 55-3,서울특별시 동대문구 이문동 101-37,월드아파트 옆,37.5921762,127.0662926,,서울특별시 동대문구 휘경동 108-36,휘경1동,0.53,0.67,15,45,10,,,사각형,N,Y,N,,,01-06-외대역동로-가-0020-001.jpg,01-06-외대역동로-가-0020-002.jpg
06-사가정로-가-0295,이팝나무,가로수,교목,2002-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로,특별시도,서울특별시 동대문구 답십리동 524-1,경기도 구리시 아천동 28-2,이디야커피 앞,37.5776707,127.0594219,,서울특별시 동대문구 전농동 30-1,전농2동,0.12,0.13,5,25,20,2,압연강판,사각형,N,N,N,전깃줄,,01-06-사가정로-가-0295-001.jpg,01-06-사가정로-가-0295-002.jpg
06-한천로-가-0009,은행나무,가로수,교목,2004-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,성신빌딩 앞,37.5637797,127.0588899,,서울특별시 동대문구 장안동 482,장안1동,0.18,0.2,9,23,20,2,압연강판,사각형,N,N,N,전신주,전깃줄,01-06-한천로-가-0009-001.jpg,01-06-한천로-가-0009-002.jpg
06-약령시로-가-0086,양버즘나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,약령시로,특별시도,서울특별시 동대문구 제기동 1152-12,서울특별시 동대문구 청량리동 235-6,하나공사 앞,37.5831277,127.0425041,,서울특별시 동대문구 제기동 851,제기동,0.37,0.48,8.2,31,20,2,압연강판,,N,N,N,전깃줄,,01-06-약령시로-가-0086-001.jpg,01-06-약령시로-가-0086-002.jpg
06-장한로-가-0026,양버즘나무,가로수,교목,1998-04-03,02-2127-4319,서울특별시 동대문구청,2022-12-12,장한로,특별시도,서울특별시 동대문구 장안동 464-1,서울특별시 동대문구 장안동 313-1,중앙빌딩 입구 앞,37.5650797,127.0671912,,서울특별시 동대문구 장안동 469-12,장안1동,0.35,0.46,9,30,30,2.8,압연강판,사각형,N,N,N,전깃줄,,01-06-장한로-가-0026-001.jpg,01-06-장한로-가-0026-002.jpg
06-사가정로-가-0334,은행나무,가로수,교목,2009-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,사가정로,특별시도,서울특별시 동대문구 답십리동 524-1,경기도 구리시 아천동 28-2,뉴타운카운트에비뉴 앞,37.5755198,127.0548946,,서울특별시 동대문구 전농동 311,전농1동,0.14,0.17,7,18,20,5.8,,대상형,Y,N,N,,,01-06-사가정로-가-0334-001.jpg,01-06-사가정로-가-0334-002.jpg
06-답십리로-가-0020,양버즘나무,가로수,교목,1995-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,답십리로,특별시도,서울특별시 동대문구 전농동 621-1,서울특별시 동대문구 장안동 333-2,제이퍼포먼스 앞,37.5767277,127.0464264,,서울특별시 동대문구 전농동 679-8,전농1동,0.38,0.53,6.7,32,30,3,주철,사각형,N,N,N,가로등,전깃줄,01-06-답십리로-가-0020-001.jpg,01-06-답십리로-가-0020-002.jpg
06-홍릉로-가-0095,은행나무,가로수,교목,1984-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,홍릉로,특별시도,서울특별시 동대문구 청량리동 279,서울특별시 동대문구 청량리동 206-77,세종대왕 기념관 앞,37.5911515,127.0426659,,서울특별시 동대문구 청량리동 산 1-215,청량리동,0.34,0.42,15.5,43,23,3,,대상형,N,N,N,가로등,,01-06-홍릉로-가-0095-001.jpg,01-06-홍릉로-가-0095-002.jpg
06-천호대로47길-가-0050,느티나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로47길,특별시도,서울특별시 동대문구 답십리동 463-13,서울특별시 동대문구 답십리동 645-8,신답경남아파트 반대편,37.57532148,127.0444239,,서울특별시 동대문구 답십리동 645-7,답십리1동,0.33,0.44,7.5,41,19,1.4,압연강판,사각형,N,N,N,,,01-06-천호대로47길-가-0050-001.jpg,01-06-천호대로47길-가-0050-002.jpg
06-서울시립대로-가-0089,은행나무,가로수,교목,1977-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,서울시립대로,특별시도,서울특별시 동대문구 답십리동 464-1,서울특별시 동대문구 전농동 152-11,정일오토파트앞,37.5799602,127.0506361,,서울특별시 동대문구 전농동 581-19,전농1동,0.4,0.46,5.5,50,25,1.7,,사각형,N,N,N,전깃줄,,01-06-서울시립대로-가-0089-001.jpg,01-06-서울시립대로-가-0089-002.jpg
06-천호대로-가-0351,양버즘나무,가로수,교목,1969-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,청계한신휴플러스 정류장 옆,37.57140949,127.0458577,,서울특별시 동대문구 답십리동 524-1,답십리1동,0.7,0.71,8,59,40,7.5,,대상형,N,N,N,가로등,전깃줄,01-06-천호대로-가-0351-001.jpg,01-06-천호대로-가-0351-002.jpg
06-천호대로-가-0151,양버즘나무,가로수,교목,1992-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,천호대로,특별시도,서울특별시 동대문구 신설동 117-21,서울특별시 동대문구 장안동 204-13,청암오피스텔 앞,37.56099441,127.0692205,,서울특별시 동대문구 장안동 472-1,장안1동,0.42,0.54,8,35,40,4.4,,대상형,N,N,N,표지판,가로등,01-06-천호대로-가-0151-001.jpg,01-06-천호대로-가-0151-002.jpg
06-전농로-가-0217,은행나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로,특별시도,서울특별시 동대문구 답십리동 492-1,서울특별시 동대문구 전농동 620-67,채널부동산,37.5838787,127.0531726,,서울특별시 동대문구 전농동 103-98,전농1동,0.32,0.39,13,40,25,2.2,주철,사각형,N,N,N,전깃줄,,01-06-전농로-가-0217-001.jpg,01-06-전농로-가-0217-002.jpg
06-정릉천동로-가-0027,양버즘나무,가로수,교목,2006-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,정릉천동로,특별시도,서울특별시 동대문구 용두동 696-5,서울특별시 동대문구 제기동 859-1,정릉천동로 125-1 앞,37.5836035,127.0360808,,서울특별시 동대문구 제기동 1205,제기동,0.25,0.31,6.8,21,18,1.2,기타,사각형,N,N,N,전깃줄,,01-06-정릉천동로-가-0027-001.jpg,01-06-정릉천동로-가-0027-002.jpg
06-안암로-가-0101,은행나무,가로수,교목,1973-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,안암로,특별시도,서울특별시 동대문구 신설동 397-2,서울특별시 동대문구 제기동 136-11,안암로118-1 앞,37.585948,127.032551,,서울특별시 동대문구 제기동 142-21,제기동,0.43,0.49,8,54,25,2.2,주철,사각형,N,N,N,가로등,전깃줄,01-06-안암로-가-0101-001.jpg,01-06-안암로-가-0101-002.jpg
06-무학로-가-0079,은행나무,가로수,교목,1987-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,무학로,특별시도,서울특별시 동대문구 용두동 255-58,서울특별시 동대문구 용두동 726-1,롯데리치부동산 앞,37.57900481,127.0303315,,서울특별시 동대문구 용두동 146-16,용신동,0.32,0.38,15,40,25,2.3,압연강판,사각형,N,N,N,가로등,전깃줄,01-06-무학로-가-0079-001.jpg,01-06-무학로-가-0079-002.jpg
06-전농로-가-0334,양버즘나무,가로수,교목,1994-04-04,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로,특별시도,서울특별시 동대문구 답십리동 492-1,서울특별시 동대문구 전농동 620-67,사보르김밥 앞,37.5731283,127.057358,,서울특별시 동대문구 답십리동 69-1,답십리1동,0.4,0.5,14,34,25,2.4,주철,사각형,N,N,N,표지판,전깃줄,01-06-전농로-가-0334-001.jpg,01-06-전농로-가-0334-002.jpg
06-전농로-가-0321,양버즘나무,가로수,교목,2007-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로,특별시도,서울특별시 동대문구 답십리동 492-1,서울특별시 동대문구 전농동 620-67,조근경이비인후과 맞은편,37.57474427,127.0574899,,서울특별시 동대문구 답십리동 439-4,답십리1동,0.24,0.27,5,20,25,2.5,,사각형,N,N,N,신호등,전깃줄,01-06-전농로-가-0321-001.jpg,01-06-전농로-가-0321-002.jpg
06-한천로-가-0056,은행나무,가로수,교목,2011-04-05,02-2127-4319,서울특별시 동대문구청,2022-12-12,한천로,특별시도,서울특별시 동대문구 장안동 413-7,서울특별시 동대문구 이문동 209-13,노루페인트 앞,37.5681296,127.0632653,,서울특별시 동대문구 답십리동 2-56,장안1동,0.13,0.17,10,17,20,1.2,압연강판,사각형,N,N,N,전깃줄,,01-06-한천로-가-0056-001.jpg,01-06-한천로-가-0056-002.jpg
06-회기로-가-0173,은행나무,가로수,교목,1979-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,회기로,특별시도,서울특별시 동대문구 제기동 1149-16,서울특별시 동대문구 휘경동 183-144,ACME 앞,37.59064102,127.0539551,,서울특별시 동대문구 회기동 77-42,회기동,0.38,0.46,5.7,48,20,0.8,압연강판,사각형,N,N,N,전신주,전깃줄,01-06-회기로-가-0173-001.jpg,01-06-회기로-가-0173-002.jpg
06-무학로-가-0074,은행나무,가로수,교목,1986-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,무학로,특별시도,서울특별시 동대문구 용두동 255-58,서울특별시 동대문구 용두동 726-1,리치헤어 앞,37.5783997,127.0304691,,서울특별시 동대문구 용두동 130-16,용신동,0.33,0.4,4.2,42,25,2.8,주철,사각형,N,N,N,전깃줄,,01-06-무학로-가-0074-001.jpg,01-06-무학로-가-0074-002.jpg
06-전농로-가-0214,은행나무,가로수,교목,1996-04-08,02-2127-4319,서울특별시 동대문구청,2022-12-12,전농로,특별시도,서울특별시 동대문구 답십리동 492-1,서울특별시 동대문구 전농동 620-67,정육정,37.5841114,127.0530067,,서울특별시 동대문구 전농동 103-156,전농1동,0.25,0.29,11,32,25,2.2,,사각형,N,N,N,전깃줄,,01-06-전농로-가-0214-001.jpg,01-06-전농로-가-0214-002.jpg
06-안암로-가-0078,은행나무,가로수,교목,1978-04-06,02-2127-4319,서울특별시 동대문구청,2022-12-12,안암로,특별시도,서울특별시 동대문구 신설동 397-2,서울특별시 동대문구 제기동 136-11,일만족발 앞,37.583811,127.0307049,,서울특별시 동대문구 제기동 190-11,제기동,0.39,0.46,7,49,25,2.6,주철,사각형,N,N,N,가로등,전깃줄,01-06-안암로-가-0078-001.jpg,01-06-안암로-가-0078-002.jpg
06-장안벚꽃로-가-0379,양버즘나무,가로수,교목,1980-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,장안벚꽃로,특별시도,서울특별시 동대문구 장안동 467,서울특별시 동대문구 휘경동 산6-69,현대홈타운 맞은편,37.5705875,127.0765496,,서울특별시 동대문구 장안동 473-5,장안1동,0.56,0.64,8,47,20,1.2,기타,사각형,N,N,N,,,01-06-장안벚꽃로-가-0379-001.jpg,01-06-장안벚꽃로-가-0379-002.jpg
06-고산자로-가-0046,양버즘나무,가로수,교목,1997-04-07,02-2127-4319,서울특별시 동대문구청,2022-12-12,고산자로,특별시도,서울특별시 동대문구 용두동 696-10,서울특별시 동대문구 제기동 1149-16,성림약초 앞,37.5802743,127.0383556,,서울특별시 동대문구 제기동 856,제기동,0.36,0.49,6.8,30,25,2.4,,사각형,N,N,N,표지판,전깃줄,01-06-고산자로-가-0046-001.jpg,01-06-고산자로-가-0046-002.jpg
